id,source,target,type
e1.7913266825499572,n4,n4,arrow
e12.059454016649319,n4,n4,arrow
e21.12975838239891,n4,n4,arrow
e10.6144465374751,n4,n4,arrow
e8.590394040921176,n4,n4,arrow
e6.823933099387803,n4,n4,arrow
e30.30585002812718,n4,n4,arrow
e1.8332494524218963,n4,n4,arrow
e24.364549611127085,n4,n4,arrow
e12.032311198262681,n4,n4,arrow
e4.214268553648454,n4,n4,arrow
e36.88752243201747,n4,n4,arrow
e12.777872942541412,n4,n4,arrow
e19.656570176838464,n4,n4,arrow
e16.274309093098466,n4,n4,arrow
e22.811555560592126,n4,n4,arrow
e36.617753441735246,n4,n4,arrow
e13.482464317821146,n4,n4,arrow
e24.679293643145428,n4,n4,arrow
e28.090295707600145,n4,n4,arrow
e36.129549982814424,n4,n4,arrow
e8.017486951785278,n4,n4,arrow
e18.348647638236464,n4,n4,arrow
e18.3290572402427,n4,n4,arrow
e1.4631786666638773,n4,n4,arrow
e21.15399488556704,n4,n4,arrow
e2.2355227415806116,n4,n4,arrow
e12.036931593037941,n4,n4,arrow
e3.3878223488764343,n4,n4,arrow
e36.31383017297617,n4,n4,arrow
e4.224795739747104,n4,n4,arrow
e20.224926332884287,n4,n4,arrow
e23.060257630990666,n4,n4,arrow
e35.366780617634184,n4,n4,arrow
e21.15454147558265,n4,n4,arrow
e10.265874297748866,n4,n4,arrow
e8.302349920713503,n4,n4,arrow
e32.54653118712034,n4,n4,arrow
e8.877445315558639,n4,n4,arrow
e17.801526669765174,n4,n4,arrow
e1.2001499171262233,n4,n4,arrow
e31.325571004280615,n4,n4,arrow
e2.495052639029784,n4,n4,arrow
e13.596308086491913,n4,n4,arrow
e15.581092621602325,n4,n4,arrow
e14.817648197732964,n4,n4,arrow
e9.714581013554733,n4,n4,arrow
e23.94012045731104,n4,n4,arrow
e28.55189078772404,n4,n4,arrow
e30.147363198508646,n4,n4,arrow
e18.05645267764965,n4,n4,arrow
e30.8132654631809,n4,n4,arrow
e6.945365701527367,n4,n4,arrow
e20.336209681487023,n4,n4,arrow
e19.071496597189682,n4,n4,arrow
e25.083768535142664,n4,n4,arrow
e12.739966390325245,n4,n4,arrow
e5.103064163702847,n4,n4,arrow
e0.17831187611421928,n4,n4,arrow
e31.843122543111964,n4,n4,arrow
e14.827327703588672,n4,n4,arrow
e35.525526619658024,n4,n4,arrow
e6.067181565781764,n4,n4,arrow
e12.183652189935415,n4,n4,arrow
e7.109277423186752,n4,n4,arrow
e23.810264091277585,n4,n4,arrow
e23.278857598129722,n4,n4,arrow
e33.75781702894729,n4,n4,arrow
e0.1502051247716616,n4,n4,arrow
e2.58820659216204,n4,n4,arrow
e24.85436875998709,n4,n4,arrow
e9.163924764254253,n4,n4,arrow
e7.748768331873132,n4,n4,arrow
e7.480542140133594,n4,n4,arrow
e0.771420210306573,n4,n4,arrow
e13.95620271718874,n4,n4,arrow
e6.779664116236077,n4,n4,arrow
e15.6721727580225,n4,n4,arrow
e16.600508574396528,n4,n4,arrow
e9.382358454715357,n4,n4,arrow
e18.881622989964963,n4,n4,arrow
e28.843189182545256,n4,n4,arrow
e33.82092596998019,n4,n4,arrow
e19.199988181477426,n4,n4,arrow
e30.150975073258646,n4,n4,arrow
e19.359049424538576,n4,n4,arrow
e12.911833361649926,n4,n4,arrow
e22.911148858396167,n4,n4,arrow
e9.285389451533874,n4,n4,arrow
e3.5581871907662004,n4,n4,arrow
e13.875867899397225,n4,n4,arrow
e21.880594471061126,n4,n4,arrow
e15.42996737458923,n4,n4,arrow
e35.073594132410946,n4,n4,arrow
e17.398982504892167,n4,n4,arrow
e3.286162495895108,n4,n4,arrow
e12.540561561112677,n4,n4,arrow
e32.379966929526056,n4,n4,arrow
e22.389012723055483,n4,n4,arrow
e35.973642694117025,n4,n4,arrow
e6.422368207981295,n4,n4,arrow
e27.267076786797432,n4,n4,arrow
e35.64621500421772,n4,n4,arrow
e11.000690170204141,n4,n4,arrow
e5.339997246217306,n4,n4,arrow
e11.202517631767863,n4,n4,arrow
e16.586533630203082,n4,n4,arrow
e6.7163768467943825,n4,n4,arrow
e20.148654915736312,n4,n4,arrow
e31.585222833640913,n4,n4,arrow
e20.658228611454113,n4,n4,arrow
e18.07091596185525,n4,n4,arrow
e27.425104429061793,n4,n4,arrow
e19.85644087895067,n4,n4,arrow
e36.27491885549911,n4,n4,arrow
e18.940638162145174,n4,n4,arrow
e7.265890586519735,n4,n4,arrow
e35.48435976783603,n4,n4,arrow
e28.305122378206786,n4,n4,arrow
e17.35511337937344,n4,n4,arrow
e1.7731569430006773,n4,n4,arrow
e1.9555639457725638,n4,n4,arrow
e11.033585817622678,n4,n4,arrow
e12.486732927558025,n4,n4,arrow
e12.030790317301758,n4,n4,arrow
e26.044897182506457,n4,n4,arrow
e28.414724944101767,n4,n4,arrow
e4.515437464020001,n4,n4,arrow
e4.817456460428272,n4,n4,arrow
e10.058219239736502,n4,n4,arrow
e5.158081112676196,n4,n4,arrow
e25.402933414570565,n4,n4,arrow
e1.7995007350239132,n4,n4,arrow
e9.133052455219843,n4,n4,arrow
e4.616393761051388,n4,n4,arrow
e30.65254876341832,n4,n4,arrow
e10.610999626983391,n4,n4,arrow
e10.51274037894829,n4,n4,arrow
e29.985407676366187,n4,n4,arrow
e15.366326582459143,n4,n4,arrow
e28.1767544412178,n4,n4,arrow
e1.8508480850612228,n4,n4,arrow
e32.79794631509454,n4,n4,arrow
e8.110668771425303,n4,n4,arrow
e25.05763686870342,n4,n4,arrow
e32.688697630852026,n4,n4,arrow
e22.651683565309416,n4,n4,arrow
e21.147465024193945,n4,n4,arrow
e7.73763521928245,n4,n4,arrow
e9.661515604610255,n4,n4,arrow
e25.184813009290092,n4,n4,arrow
e19.293946784641644,n4,n4,arrow
e6.538332688099876,n4,n4,arrow
e28.15601727468493,n4,n4,arrow
e19.49263843671701,n4,n4,arrow
e30.28673319384086,n4,n4,arrow
e2.6797795566672074,n4,n4,arrow
e20.18839625101719,n4,n4,arrow
e36.56537658628487,n4,n4,arrow
e34.69474846533595,n4,n4,arrow
e29.981178420482294,n4,n4,arrow
e30.816780371061103,n4,n4,arrow
e30.210857054648628,n4,n4,arrow
e11.31086526944199,n4,n4,arrow
e21.693101164546295,n4,n4,arrow
e24.307632747475644,n4,n4,arrow
e4.632839285767569,n4,n4,arrow
e9.403573157174543,n4,n4,arrow
e34.59937397340968,n4,n4,arrow
e35.82249059411362,n4,n4,arrow
e12.687321915216133,n4,n4,arrow
e20.259817599018703,n4,n4,arrow
e30.986397500308623,n4,n4,arrow
e13.734934972554571,n4,n4,arrow
e27.77363321264477,n4,n4,arrow
e27.675626974015106,n4,n4,arrow
e24.61865358015057,n4,n4,arrow
e27.932916307714766,n4,n4,arrow
e20.000732565008256,n4,n4,arrow
e21.255017838805895,n4,n4,arrow
e27.499375147422796,n4,n4,arrow
e35.77450424429729,n4,n4,arrow
e3.0075722347147504,n4,n4,arrow
e27.193507089579157,n4,n4,arrow
e30.920447172056733,n4,n4,arrow
e18.815788395495524,n4,n4,arrow
e20.19761329631306,n4,n4,arrow
e12.065274356277154,n4,n4,arrow
e5.210237673532016,n4,n4,arrow
e22.888414068523385,n4,n4,arrow
e31.4865950602681,n4,n4,arrow
e31.859372707883512,n4,n4,arrow
e22.51471835022516,n4,n4,arrow
e12.287053407210452,n4,n4,arrow
e19.533074026462224,n4,n4,arrow
e21.68859642056412,n4,n4,arrow
e4.148920196332429,n4,n4,arrow
e16.067002590590278,n4,n4,arrow
e22.639832647581702,n4,n4,arrow
e29.35080883872293,n4,n4,arrow
e30.68743292257198,n4,n4,arrow
e12.255545506302894,n4,n4,arrow
e20.37074728827445,n4,n4,arrow
e24.87886559311324,n4,n4,arrow
e18.73055795487463,n4,n4,arrow
e8.815464562313986,n4,n4,arrow
e0.19421093164097414,n4,n4,arrow
e28.325713817273414,n4,n4,arrow
e18.523863200413075,n4,n4,arrow
e22.216703690903742,n4,n4,arrow
e22.428444016665157,n4,n4,arrow
e20.173176687315983,n4,n4,arrow
e19.348702209028566,n4,n4,arrow
e24.6639078430595,n4,n4,arrow
e24.741437649854348,n4,n4,arrow
e10.038785882143708,n4,n4,arrow
e21.17294737293824,n4,n4,arrow
e17.170641589452917,n4,n4,arrow
e31.968112269669092,n4,n4,arrow
e28.946795433265894,n4,n4,arrow
e15.649815118018918,n4,n4,arrow
e22.45030187260039,n4,n4,arrow
e35.514205959968045,n4,n4,arrow
e24.12361701312152,n4,n4,arrow
e15.376538473046445,n4,n4,arrow
e12.42315767766958,n4,n4,arrow
e34.65086408355901,n4,n4,arrow
e20.240076504892397,n4,n4,arrow
e15.618814337833829,n4,n4,arrow
e15.849057263794341,n4,n4,arrow
e31.646374103901362,n4,n4,arrow
e24.587367385514213,n4,n4,arrow
e19.115802416859484,n4,n4,arrow
e29.148193819601968,n4,n4,arrow
e21.314834849263335,n4,n4,arrow
e35.07543269069968,n4,n4,arrow
e11.062499944686126,n4,n4,arrow
e32.82370174004231,n4,n4,arrow
e12.296697636407334,n4,n4,arrow
e23.552734604828,n4,n4,arrow
e34.898757903746834,n4,n4,arrow
e3.283361475663953,n4,n4,arrow
e33.727110398643354,n4,n4,arrow
e25.95075710472691,n4,n4,arrow
e27.29471663189948,n4,n4,arrow
e7.453448843473769,n4,n4,arrow
e30.184932242037938,n4,n4,arrow
e18.539294529912492,n4,n4,arrow
e10.090513039548078,n4,n4,arrow
e6.230800269202376,n4,n4,arrow
e21.09271690785487,n4,n4,arrow
e16.76315908936429,n4,n4,arrow
e9.00691966513579,n4,n4,arrow
e27.720590740594442,n4,n4,arrow
e36.00348574205702,n4,n4,arrow
e5.538712202070257,n4,n4,arrow
e29.312629288247056,n4,n4,arrow
e5.387555890474946,n4,n4,arrow
e0.7737513993712539,n4,n4,arrow
e29.69127153123447,n4,n4,arrow
e30.179444748787176,n4,n4,arrow
e30.46486448602069,n4,n4,arrow
e15.078358226756201,n4,n4,arrow
e1.8984910835791426,n4,n4,arrow
e5.505943400874374,n4,n4,arrow
e29.439601058789787,n4,n4,arrow
e26.61290562758964,n4,n4,arrow
e7.2230193518329635,n4,n4,arrow
e13.981943690663234,n4,n4,arrow
e8.144059064832668,n4,n4,arrow
e4.689175133345643,n4,n4,arrow
e11.284103957826828,n4,n4,arrow
e4.687497893063435,n4,n4,arrow
e12.639566486663442,n4,n4,arrow
e31.36562065531489,n4,n4,arrow
e34.39184009722369,n4,n4,arrow
e0.26424868207961927,n4,n4,arrow
e0.4627958592545618,n4,n4,arrow
e34.58646362550585,n4,n4,arrow
e26.582437709600082,n4,n4,arrow
e20.86939891520602,n4,n4,arrow
e26.34971569724559,n4,n4,arrow
e34.581030044690706,n4,n4,arrow
e14.827014632630455,n4,n4,arrow
e31.44305732007235,n4,n4,arrow
e4.086907202684037,n4,n4,arrow
e18.886267323867585,n4,n4,arrow
e9.675767983136787,n4,n4,arrow
e31.603864748157616,n4,n4,arrow
e25.049484418249705,n4,n4,arrow
e2.288508088913389,n4,n4,arrow
e3.532479483316708,n4,n4,arrow
e17.09853750653465,n4,n4,arrow
e3.3849373280064894,n4,n4,arrow
e11.854518395551198,n4,n4,arrow
e34.20756770385346,n4,n4,arrow
e15.216839867356413,n4,n4,arrow
e27.88804391830028,n4,n4,arrow
e11.874220013442823,n4,n4,arrow
e22.56792397296629,n4,n4,arrow
e35.684368684920685,n4,n4,arrow
e29.13859585385892,n4,n4,arrow
e36.916482195986845,n4,n4,arrow
e6.845812617655601,n4,n4,arrow
e29.48505052589949,n4,n4,arrow
e30.672422771649835,n4,n4,arrow
e27.4679350691142,n4,n4,arrow
e6.566024293983735,n4,n4,arrow
e14.093105359568828,n4,n4,arrow
e26.366375993307706,n4,n4,arrow
e32.00823050009074,n4,n4,arrow
e25.873684948091483,n4,n4,arrow
e10.870347763967107,n4,n4,arrow
e14.929921528414077,n4,n4,arrow
e7.796106623765072,n4,n4,arrow
e23.64031842085557,n4,n4,arrow
e36.946944056349295,n4,n4,arrow
e29.93654624653478,n4,n4,arrow
e2.402729928188392,n4,n4,arrow
e34.84757898500923,n4,n4,arrow
e20.42716594438795,n4,n4,arrow
e7.898151619725905,n4,n4,arrow
e24.92084525546678,n4,n4,arrow
e26.274302607679775,n4,n4,arrow
e26.18613401285585,n4,n4,arrow
e33.068803822437225,n4,n4,arrow
e17.328545693640688,n4,n4,arrow
e24.77824318360246,n4,n4,arrow
e1.5528639183713708,n4,n4,arrow
e18.704871601059594,n4,n4,arrow
e29.208942963240652,n4,n4,arrow
e36.61961762176709,n4,n4,arrow
e35.88553231440018,n4,n4,arrow
e30.805845177176646,n4,n4,arrow
e34.712612404037586,n4,n4,arrow
e11.048861581406522,n4,n4,arrow
e6.768569544692891,n4,n4,arrow
e27.947771236323195,n4,n4,arrow
e21.37164766303485,n4,n4,arrow
e34.6963777790596,n4,n4,arrow
e30.440989449160078,n4,n4,arrow
e35.305368866899705,n4,n4,arrow
e24.161614659108476,n4,n4,arrow
e8.126572064593208,n4,n4,arrow
e17.163488442177965,n4,n4,arrow
e0.6733277975014629,n4,n4,arrow
e12.10743309389007,n4,n4,arrow
e15.834489262571445,n4,n4,arrow
e5.074098502187674,n4,n4,arrow
e26.51863963279813,n4,n4,arrow
e15.46538122376642,n4,n4,arrow
e3.489667237027449,n4,n4,arrow
e35.46123389678113,n4,n4,arrow
e10.230288693629891,n4,n4,arrow
e25.93959012015455,n4,n4,arrow
e8.238753795394297,n4,n4,arrow
e5.455720065194267,n4,n4,arrow
e34.99989777872449,n4,n4,arrow
e20.45156917501685,n4,n4,arrow
e11.101556594854733,n4,n4,arrow
e22.306896037696816,n4,n4,arrow
e27.5415344627863,n4,n4,arrow
e4.6404873773109845,n4,n4,arrow
e17.137424095326,n4,n4,arrow
e32.38092235211952,n4,n4,arrow
e24.34854087060829,n4,n4,arrow
e24.574679741492144,n4,n4,arrow
e22.216810620061448,n4,n4,arrow
e35.09779026668778,n4,n4,arrow
e8.215218419670302,n4,n4,arrow
e24.803495057842333,n4,n4,arrow
e21.460251442500798,n4,n4,arrow
e27.96995323083558,n4,n4,arrow
e1.9263032020528843,n4,n4,arrow
e8.018254601486301,n4,n4,arrow
e7.709432339970427,n4,n4,arrow
e20.909987081735768,n4,n4,arrow
e36.917329744068326,n4,n4,arrow
e8.35595230466833,n4,n4,arrow
e13.861515223405636,n4,n4,arrow
e36.75574055694386,n4,n4,arrow
e11.995741322761347,n4,n4,arrow
e33.402304393733246,n4,n4,arrow
e2.7589071122407063,n4,n4,arrow
e31.341660655193646,n4,n4,arrow
e6.884931356897084,n4,n4,arrow
e3.1128193195018747,n4,n4,arrow
e6.620526869096295,n4,n4,arrow
e17.519793219012683,n4,n4,arrow
e19.39526435122152,n4,n4,arrow
e20.31470021862197,n4,n4,arrow
e13.185001149879806,n4,n4,arrow
e9.983558834222906,n4,n4,arrow
e10.432703440113432,n4,n4,arrow
e28.833448713165744,n4,n4,arrow
e28.805854859314554,n4,n4,arrow
e20.65263413033115,n4,n4,arrow
e9.367270973781638,n4,n4,arrow
e2.4237014912824772,n4,n4,arrow
e36.87148621344816,n4,n4,arrow
e27.951068635819166,n4,n4,arrow
e13.3189454402094,n4,n4,arrow
e17.991046298392746,n4,n4,arrow
e32.878575176304665,n4,n4,arrow
e3.9505819418197143,n4,n4,arrow
e28.200243874089367,n4,n4,arrow
e11.43612340147366,n4,n4,arrow
e25.46747128967998,n4,n4,arrow
e30.64646139578852,n4,n4,arrow
e14.937765621280482,n4,n4,arrow
e36.697530473001805,n4,n4,arrow
e17.208995607667017,n4,n4,arrow
e19.970781522165243,n4,n4,arrow
e24.882639656666154,n4,n4,arrow
e36.93989299205699,n4,n4,arrow
e6.191401180844366,n4,n4,arrow
e28.37661689970178,n4,n4,arrow
e32.64012012742945,n4,n4,arrow
e9.092772283072888,n4,n4,arrow
e19.452218426983073,n4,n4,arrow
e30.85921105117616,n4,n4,arrow
e34.58984603746821,n4,n4,arrow
e11.960982510008117,n4,n4,arrow
e25.957043959574293,n4,n4,arrow
e6.361678010015892,n4,n4,arrow
e0.5116186839307946,n4,n4,arrow
e11.110572922397562,n4,n4,arrow
e18.25899468207314,n4,n4,arrow
e19.183577309367163,n4,n4,arrow
e6.780927659457461,n4,n4,arrow
e36.53995181860031,n4,n4,arrow
e32.78443888804033,n4,n4,arrow
e0.09947088032494089,n4,n4,arrow
e32.06932165472109,n4,n4,arrow
e10.198758880720385,n4,n4,arrow
e26.450407149707452,n4,n4,arrow
e11.837936340623562,n4,n4,arrow
e1.8357431506916813,n4,n4,arrow
e29.171539503401878,n4,n4,arrow
e31.016107251999582,n4,n4,arrow
e36.51354522314016,n4,n4,arrow
e22.209458665106393,n4,n4,arrow
e31.542630263327005,n4,n4,arrow
e31.022452096959704,n4,n4,arrow
e18.47504946378419,n4,n4,arrow
e25.052992716336675,n4,n4,arrow
e13.809317969700933,n4,n4,arrow
e19.321073487300485,n4,n4,arrow
e1.690460771705549,n4,n4,arrow
e22.472073436165854,n4,n4,arrow
e16.922842334029763,n4,n4,arrow
e23.752370769445204,n4,n4,arrow
e14.763252401687453,n4,n4,arrow
e33.3632793733042,n4,n4,arrow
e24.574479376628553,n4,n4,arrow
e1.655574002757267,n4,n4,arrow
e34.31898480622117,n4,n4,arrow
e11.946470610550548,n4,n4,arrow
e23.73213518082123,n4,n4,arrow
e24.346568819813395,n4,n4,arrow
e17.69336852550738,n4,n4,arrow
e2.3324981613506304,n4,n4,arrow
e36.457671835699344,n4,n4,arrow
e7.384400817667191,n4,n4,arrow
e26.24614761495523,n4,n4,arrow
e36.336945984095216,n4,n4,arrow
e7.5204829937194155,n4,n4,arrow
e27.890118430469055,n4,n4,arrow
e12.98646906870875,n4,n4,arrow
e9.51031876985806,n4,n4,arrow
e5.800604741653269,n4,n4,arrow
e32.42095845590907,n4,n4,arrow
e35.071115661352785,n4,n4,arrow
e14.702372166274532,n4,n4,arrow
e28.72042491295212,n4,n4,arrow
e28.946936039782088,n4,n4,arrow
e0.4826110387424001,n4,n4,arrow
e35.26050112035984,n4,n4,arrow
e30.127515443198558,n4,n4,arrow
e30.09869931798957,n4,n4,arrow
e8.99975285839806,n4,n4,arrow
e30.706422723693056,n4,n4,arrow
e25.37786219509973,n4,n4,arrow
e5.799921571699011,n4,n4,arrow
e11.05249692255374,n4,n4,arrow
e0.06602617547419687,n4,n4,arrow
e4.292583631336896,n4,n4,arrow
e18.726076045092125,n4,n4,arrow
e31.997206933954676,n4,n4,arrow
e25.991684733567965,n4,n4,arrow
e35.31652913837099,n4,n4,arrow
e16.814013407473485,n4,n4,arrow
e35.83635166496357,n4,n4,arrow
e2.0200442874849154,n4,n4,arrow
e32.060230970572825,n4,n4,arrow
e8.861616392358462,n4,n4,arrow
e12.354544682911245,n4,n4,arrow
e29.606870985116384,n4,n4,arrow
e18.120840947052805,n4,n4,arrow
e9.797325559279084,n4,n4,arrow
e29.55059449796195,n4,n4,arrow
e1.3437186189719883,n4,n4,arrow
e30.626133933084343,n4,n4,arrow
e21.566698560937645,n4,n4,arrow
e19.616519898114007,n4,n4,arrow
e12.518822320939677,n4,n4,arrow
e25.153833329526815,n4,n4,arrow
e23.706988363580262,n4,n4,arrow
e5.196902813805588,n4,n4,arrow
e10.172145472091827,n4,n4,arrow
e36.20001694271185,n4,n4,arrow
e21.113342737271346,n4,n4,arrow
e25.58998082998104,n4,n4,arrow
e22.841862096865803,n4,n4,arrow
e28.821163592537065,n4,n4,arrow
e21.030662702749908,n4,n4,arrow
e27.617722432231062,n4,n4,arrow
e30.91982400411869,n4,n4,arrow
e16.207783495211036,n4,n4,arrow
e33.165453037660406,n4,n4,arrow
e5.337545381080535,n4,n4,arrow
e13.229843819674281,n4,n4,arrow
e32.36329313664885,n4,n4,arrow
e12.113911142142078,n4,n4,arrow
e23.865134764361226,n4,n4,arrow
e6.021477544905027,n4,n4,arrow
e17.306525522961532,n4,n4,arrow
e28.9211176586805,n4,n4,arrow
e19.95641682638796,n4,n4,arrow
e3.472754909047495,n4,n4,arrow
e1.4421882528159462,n4,n4,arrow
e36.9515117843612,n4,n4,arrow
e9.22493451661141,n4,n4,arrow
e16.60048770795004,n4,n4,arrow
e9.874325593247335,n4,n4,arrow
e5.229953714218231,n4,n4,arrow
e4.793928940647096,n4,n4,arrow
e26.398274964073437,n4,n4,arrow
e19.227130716898234,n4,n4,arrow
e19.51946049431681,n4,n4,arrow
e30.188695310406608,n4,n4,arrow
e33.83282839155932,n4,n4,arrow
e15.046296415729582,n4,n4,arrow
e17.58318521754576,n4,n4,arrow
e1.3186045781004498,n4,n4,arrow
e31.896038659258338,n4,n4,arrow
e36.184465566305654,n4,n4,arrow
e12.490269121023735,n4,n4,arrow
e36.68677431389389,n4,n4,arrow
e30.99812518835745,n4,n4,arrow
e25.54121073756184,n4,n4,arrow
e33.06892026709237,n4,n4,arrow
e16.448163395375616,n4,n4,arrow
e30.170131012473025,n4,n4,arrow
e6.809927014670038,n4,n4,arrow
e24.022012695563983,n4,n4,arrow
e26.86126839889902,n4,n4,arrow
e28.33671992162905,n4,n4,arrow
e4.465725507101601,n4,n4,arrow
e22.13053599955317,n4,n4,arrow
e35.738299466443266,n4,n4,arrow
e30.374741391946234,n4,n4,arrow
e23.98228256833631,n4,n4,arrow
e30.98952192142356,n4,n4,arrow
e26.23215518857268,n4,n4,arrow
e29.996189523384587,n4,n4,arrow
e15.24264272100883,n4,n4,arrow
e18.529696976540617,n4,n4,arrow
e12.69248144987961,n4,n4,arrow
e27.08320331104002,n4,n4,arrow
e16.510912169647977,n4,n4,arrow
e8.901872611765144,n4,n4,arrow
e6.370839757057667,n4,n4,arrow
e26.761510011910275,n4,n4,arrow
e7.296699457007972,n4,n4,arrow
e27.171071018521566,n4,n4,arrow
e3.2874465250006137,n4,n4,arrow
e4.644685414893171,n4,n4,arrow
e24.504982861025912,n4,n4,arrow
e33.50875328644021,n4,n4,arrow
e9.923573537072505,n4,n4,arrow
e7.682306391207576,n4,n4,arrow
e35.63060525925638,n4,n4,arrow
e25.4447406228081,n4,n4,arrow
e33.65442059900235,n4,n4,arrow
e4.428602485077125,n4,n4,arrow
e8.840780177801797,n4,n4,arrow
e7.817051091568974,n4,n4,arrow
e22.444111949899014,n4,n4,arrow
e25.110804798089234,n4,n4,arrow
e12.172023541334019,n4,n4,arrow
e18.077243576198832,n4,n4,arrow
e13.004770849474971,n4,n4,arrow
e10.243422269805457,n4,n4,arrow
e12.07816173762219,n4,n4,arrow
e20.893512499433676,n4,n4,arrow
e26.87670072489478,n4,n4,arrow
e22.696546248911392,n4,n4,arrow
e24.17965267790243,n4,n4,arrow
e4.932203803340134,n4,n4,arrow
e31.44317652979233,n4,n4,arrow
e12.314506911571865,n4,n4,arrow
e35.89263595324406,n4,n4,arrow
e21.09427171696397,n4,n4,arrow
e34.104640785575924,n4,n4,arrow
e10.33495435753994,n4,n4,arrow
e32.350048341509414,n4,n4,arrow
e35.4878331015167,n4,n4,arrow
e36.1696162197826,n4,n4,arrow
e34.543187233165284,n4,n4,arrow
e4.255631820946975,n4,n4,arrow
e36.22655273995299,n4,n4,arrow
e34.63449829961464,n4,n4,arrow
e25.49844829921515,n4,n4,arrow
e11.947872435729012,n4,n4,arrow
e7.274304679707369,n4,n4,arrow
e30.820368982098696,n4,n4,arrow
e1.6948319548246245,n4,n4,arrow
e20.903815062658254,n4,n4,arrow
e9.873210737845898,n4,n4,arrow
e15.191385366462818,n4,n4,arrow
e27.76195027794805,n4,n4,arrow
e27.23668949609658,n4,n4,arrow
e0.46575612392406684,n4,n4,arrow
e34.93399233169469,n4,n4,arrow
e9.738247643034068,n4,n4,arrow
e31.442372531771245,n4,n4,arrow
e36.1507871569847,n4,n4,arrow
e29.16540471799565,n4,n4,arrow
e17.16858502266987,n4,n4,arrow
e5.123422356993229,n4,n4,arrow
e33.28469495252942,n4,n4,arrow
e25.790684153784532,n4,n4,arrow
e13.433606166385688,n4,n4,arrow
e30.769238164129884,n4,n4,arrow
e30.549416113705657,n4,n4,arrow
e16.16453739028435,n4,n4,arrow
e8.221855507359757,n4,n4,arrow
e10.34185504260875,n4,n4,arrow
e14.270323244222391,n4,n4,arrow
e25.01501227434114,n4,n4,arrow
e1.2588429327300197,n4,n4,arrow
e5.70773798885516,n4,n4,arrow
e25.041767884984516,n4,n4,arrow
e0.6194819814030572,n4,n4,arrow
e21.21845260044374,n4,n4,arrow
e28.507774322225558,n4,n4,arrow
e18.55881649022863,n4,n4,arrow
e9.445540941277706,n4,n4,arrow
e12.726872828974633,n4,n4,arrow
e27.493780380052755,n4,n4,arrow
e36.58294727011225,n4,n4,arrow
e11.424245799307656,n4,n4,arrow
e19.152531997984642,n4,n4,arrow
e10.567240556517563,n4,n4,arrow
e5.996751163425678,n4,n4,arrow
e13.966088978649152,n4,n4,arrow
e19.9675996374242,n4,n4,arrow
e36.24940320558475,n4,n4,arrow
e2.389491411419824,n4,n4,arrow
e23.556399846314513,n4,n4,arrow
e26.69433259199886,n4,n4,arrow
e12.70097858268162,n4,n4,arrow
e25.499001883317106,n4,n4,arrow
e31.80672548360347,n4,n4,arrow
e14.925714726052359,n4,n4,arrow
e34.9714300884703,n4,n4,arrow
e5.978395597816708,n4,n4,arrow
e9.46418834533399,n4,n4,arrow
e24.319238543154867,n4,n4,arrow
e18.622165650852338,n4,n4,arrow
e18.09114084235274,n4,n4,arrow
e1.759684455271989,n4,n4,arrow
e25.89181450208619,n4,n4,arrow
e9.361872243706795,n4,n4,arrow
e31.27230083493792,n4,n4,arrow
e6.777171005824684,n4,n4,arrow
e13.48268010606293,n4,n4,arrow
e15.581795691160984,n4,n4,arrow
e21.72313233458829,n4,n4,arrow
e5.892454267965026,n4,n4,arrow
e26.15269591539719,n4,n4,arrow
e13.662281617641037,n4,n4,arrow
e36.53875391027193,n4,n4,arrow
e30.888533357618652,n4,n4,arrow
e26.68509356556785,n4,n4,arrow
e15.64208159795919,n4,n4,arrow
e35.427949232418904,n4,n4,arrow
e3.680469087492657,n4,n4,arrow
e32.72650890443815,n4,n4,arrow
e32.70656812790578,n4,n4,arrow
e16.420270447673513,n4,n4,arrow
e20.307322531896773,n4,n4,arrow
e23.64986570690754,n4,n4,arrow
e10.708143418994478,n4,n4,arrow
e35.957201037626476,n4,n4,arrow
